Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
1361,804924.00,9717762.00,0.0,34.90,17.45,5.18,5.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1362,804925.00,9717676.00,0.0,33.31,16.65,2.96,2.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1363,804926.00,9717564.00,0.0,32.36,16.18,3.60,3.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1364,804927.00,9717575.00,0.0,31.78,15.89,4.52,4.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1365,804930.00,9717965.00,0.0,32.37,16.19,4.23,4.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1366,804931.00,9717655.00,0.0,32.48,16.24,6.42,6.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1367,804931.00,9717714.00,0.0,30.11,15.06,6.72,6.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1368,804931.00,9717727.00,0.0,31.09,15.55,5.88,5.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1369,804932.00,9717788.00,0.0,32.85,16.43,5.20,5.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1370,804932.00,9717830.00,0.0,31.74,15.87,8.07,8.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1371,804933.00,9717645.00,0.0,30.90,15.45,6.20,6.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1372,804934.00,9717956.00,0.0,32.61,16.30,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1373,804939.00,9717977.00,0.0,32.57,16.28,2.29,2.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1374,804940.00,9717589.00,0.0,32.49,16.25,4.72,4.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1375,804941.00,9717946.00,0.0,30.08,15.04,5.54,5.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1376,804942.00,9717834.00,0.0,31.96,15.98,8.63,8.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1377,804945.00,9717982.00,0.0,32.69,16.35,4.20,4.20,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1378,804948.00,9717662.00,0.0,32.91,16.45,4.05,4.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1379,804949.00,9717931.00,0.0,39.05,19.52,6.39,6.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1380,804953.00,9717858.00,0.0,30.53,15.27,3.93,3.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1381,804954.00,9717699.00,0.0,35.37,17.68,4.99,4.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1382,804962.00,9717983.00,0.0,31.64,15.82,7.50,7.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1383,804970.00,9717933.00,0.0,32.97,16.49,4.59,4.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1384,804980.00,9717640.00,0.0,31.32,15.66,2.29,2.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1385,804985.00,9717653.00,0.0,30.26,15.13,7.08,7.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1386,804988.00,9717679.00,0.0,31.80,15.90,7.22,7.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1387,804988.00,9717756.00,0.0,33.33,16.67,4.72,4.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1388,804991.00,9717954.00,0.0,35.52,17.76,4.28,4.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1389,804998.00,9717693.00,0.0,30.61,15.30,6.30,6.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1390,804999.00,9717940.00,0.0,32.65,16.32,4.56,4.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1391,805008.00,9718018.00,0.0,31.81,15.90,6.06,6.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1392,805010.00,9718027.00,0.0,32.53,16.26,4.29,4.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1393,805015.00,9717988.00,0.0,34.33,17.16,3.83,3.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1394,805017.00,9717957.00,0.0,31.85,15.92,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1395,805020.00,9718024.00,0.0,31.59,15.80,7.53,7.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1396,805025.00,9717850.00,0.0,31.72,15.86,5.61,5.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1397,805025.00,9717933.00,0.0,32.34,16.17,6.81,6.81,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1398,805026.00,9717761.00,0.0,31.52,15.76,7.34,7.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1399,805030.00,9718006.00,0.0,33.00,16.50,5.01,5.01,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1400,805030.00,9718045.00,0.0,34.06,17.03,6.29,6.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1401,805030.00,9718068.00,0.0,31.54,15.77,3.41,3.41,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1402,805032.00,9718076.00,0.0,30.37,15.19,6.99,6.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1403,805033.00,9717961.00,0.0,30.68,15.34,5.47,5.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1404,805034.00,9717798.00,0.0,31.13,15.56,3.93,3.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1405,805034.00,9717944.00,0.0,34.10,17.05,3.71,3.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1406,805038.00,9717841.00,0.0,32.10,16.05,4.12,4.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1407,805041.00,9717867.00,0.0,31.58,15.79,3.91,3.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1408,805043.00,9717854.00,0.0,33.82,16.91,5.57,5.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1409,805046.00,9718008.00,0.0,30.90,15.45,4.06,4.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1410,805053.00,9717845.00,0.0,30.88,15.44,4.66,4.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1411,805055.00,9717823.00,0.0,33.58,16.79,3.47,3.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1412,805055.00,9717942.00,0.0,32.27,16.14,3.93,3.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1413,805055.00,9717981.00,0.0,30.79,15.40,8.63,8.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1414,805057.00,9718097.00,0.0,31.09,15.55,5.39,5.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1415,805060.00,9717883.00,0.0,30.68,15.34,5.00,5.00,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1416,805062.00,9717922.00,0.0,30.18,15.09,3.70,3.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1417,805065.00,9717793.00,0.0,31.29,15.65,4.94,4.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1418,805070.00,9717825.00,0.0,32.20,16.10,5.19,5.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1419,805070.00,9718065.00,0.0,35.52,17.76,11.09,11.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1420,805076.00,9717815.00,0.0,35.17,17.59,3.18,3.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1421,805079.00,9717725.00,0.0,32.39,16.20,5.80,5.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1422,805079.00,9717920.00,0.0,33.94,16.97,7.71,7.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1423,805081.00,9717977.00,0.0,33.88,16.94,7.34,7.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1424,805083.00,9717860.00,0.0,31.15,15.58,3.53,3.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1425,805088.00,9718061.00,0.0,32.15,16.07,3.64,3.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1426,805089.00,9717817.00,0.0,38.75,19.38,4.70,4.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1427,805089.00,9717832.00,0.0,33.87,16.93,4.85,4.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1428,805089.00,9717997.00,0.0,33.24,16.62,3.30,3.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1429,805092.00,9717871.00,0.0,34.03,17.01,4.90,4.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1430,805097.00,9717784.00,0.0,30.32,15.16,7.39,7.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1431,805099.00,9717992.00,0.0,31.89,15.94,7.75,7.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1432,805099.00,9718085.00,0.0,30.17,15.08,5.61,5.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1433,805103.00,9718058.00,0.0,30.55,15.27,5.02,5.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1434,805105.00,9718011.00,0.0,30.62,15.31,4.74,4.74,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1435,805105.00,9718104.00,0.0,33.11,16.55,6.19,6.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1436,805108.00,9717989.00,0.0,30.99,15.50,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1437,805111.00,9717905.00,0.0,36.46,18.23,5.84,5.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1438,805113.00,9718082.00,0.0,32.11,16.05,5.39,5.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1439,805118.00,9717888.00,0.0,40.27,20.13,4.78,4.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1440,805118.00,9717944.00,0.0,35.67,17.84,4.45,4.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1441,805122.00,9717784.00,0.0,30.33,15.17,7.89,7.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1442,805122.00,9718148.00,0.0,30.11,15.05,5.33,5.33,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1443,805125.00,9717967.00,0.0,32.04,16.02,6.99,6.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1444,805125.00,9718072.00,0.0,32.72,16.36,3.99,3.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1445,805127.00,9717917.00,0.0,32.97,16.49,4.83,4.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1446,805128.00,9717799.00,0.0,35.99,17.99,5.42,5.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1447,805128.00,9718140.00,0.0,32.71,16.35,5.82,5.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1448,805129.00,9718041.00,0.0,31.26,15.63,5.84,5.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1449,805130.00,9717882.00,0.0,42.46,21.23,3.92,3.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1450,805131.00,9717904.00,0.0,30.36,15.18,4.91,4.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1451,805131.00,9717945.00,0.0,33.22,16.61,8.36,8.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1452,805132.00,9717830.00,0.0,32.39,16.20,4.89,4.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1453,805132.00,9718158.00,0.0,30.72,15.36,4.21,4.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1454,805134.00,9717865.00,0.0,31.11,15.56,6.61,6.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1455,805134.00,9718147.00,0.0,31.30,15.65,6.04,6.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1456,805137.00,9718126.00,0.0,35.38,17.69,9.96,9.96,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1457,805141.00,9717954.00,0.0,32.35,16.18,6.02,6.02,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1458,805141.00,9718033.00,0.0,30.45,15.23,4.86,4.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1459,805144.00,9718157.00,0.0,31.87,15.94,6.97,6.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1460,805145.00,9717966.00,0.0,31.06,15.53,4.10,4.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1461,805148.00,9717898.00,0.0,35.46,17.73,7.12,7.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1462,805153.00,9717796.00,0.0,31.48,15.74,0.91,0.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1463,805154.00,9718006.00,0.0,30.70,15.35,4.99,4.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1464,805154.00,9718156.00,0.0,30.66,15.33,3.87,3.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1465,805161.00,9717983.00,0.0,30.15,15.08,4.14,4.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1466,805162.00,9718116.00,0.0,34.22,17.11,6.83,6.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1467,805164.00,9717890.00,0.0,31.89,15.95,6.61,6.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1468,805166.00,9718040.00,0.0,32.11,16.05,6.64,6.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1469,805167.00,9718019.00,0.0,31.76,15.88,8.15,8.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1470,805168.00,9717868.00,0.0,35.68,17.84,5.47,5.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1471,805168.00,9718213.00,0.0,38.10,19.05,5.29,5.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1472,805169.00,9717917.00,0.0,47.46,23.73,3.89,3.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1473,805170.00,9717836.00,0.0,37.04,18.52,8.23,8.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1474,805171.00,9718061.00,0.0,32.02,16.01,4.67,4.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1475,805174.00,9717951.00,0.0,30.56,15.28,3.87,3.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1476,805175.00,9718234.00,0.0,33.47,16.74,4.45,4.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1477,805178.00,9718100.00,0.0,32.38,16.19,6.92,6.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1478,805180.00,9717828.00,0.0,38.37,19.19,2.18,2.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1479,805180.00,9718116.00,0.0,35.25,17.63,2.21,2.21,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1480,805182.00,9717858.00,0.0,35.66,17.83,5.28,5.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1481,805182.00,9717965.00,0.0,30.71,15.35,4.89,4.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1482,805186.00,9718164.00,0.0,33.68,16.84,4.90,4.90,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1483,805191.00,9717893.00,0.0,32.18,16.09,5.88,5.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1484,805192.00,9717967.00,0.0,30.00,15.00,4.13,4.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1485,805193.00,9717908.00,0.0,34.55,17.27,8.58,8.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1486,805194.00,9718045.00,0.0,31.37,15.68,6.63,6.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1487,805195.00,9718032.00,0.0,31.38,15.69,4.05,4.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1488,805195.00,9718132.00,0.0,31.85,15.93,3.56,3.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1489,805199.00,9717886.00,0.0,30.64,15.32,5.18,5.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1490,805200.00,9718061.00,0.0,30.02,15.01,6.04,6.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1491,805205.00,9718023.00,0.0,30.01,15.00,6.78,6.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1492,805206.00,9717961.00,0.0,34.98,17.49,4.87,4.87,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1493,805207.00,9717895.00,0.0,35.38,17.69,6.84,6.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1494,805210.00,9718135.00,0.0,30.78,15.39,6.57,6.57,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1495,805210.00,9718218.00,0.0,30.30,15.15,6.69,6.69,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1496,805211.00,9718206.00,0.0,30.33,15.17,4.75,4.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1497,805213.00,9718046.00,0.0,31.52,15.76,3.11,3.11,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1498,805215.00,9717974.00,0.0,30.62,15.31,4.03,4.03,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1499,805219.00,9718021.00,0.0,31.37,15.68,4.54,4.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1500,805219.00,9718064.00,0.0,32.74,16.37,3.51,3.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1501,805226.00,9718272.00,0.0,32.31,16.16,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1502,805228.00,9718099.00,0.0,30.50,15.25,3.65,3.65,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1503,805232.00,9717917.00,0.0,32.39,16.20,8.34,8.34,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1504,805233.00,9718037.00,0.0,30.32,15.16,6.88,6.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1505,805237.00,9718055.00,0.0,32.07,16.03,6.61,6.61,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1506,805239.00,9718291.00,0.0,30.15,15.07,4.99,4.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1507,805242.00,9718002.00,0.0,34.16,17.08,4.77,4.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1508,805245.00,9718273.00,0.0,32.73,16.37,4.60,4.60,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
1509,805246.00,9718306.00,0.0,32.07,16.03,5.25,5.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0002_0002.dtm
