Tree no.,X,Y,Elevation,Height,Ht to crown base,Ave radius * 2,Ave radius * 2,Rotation,Red,Green,Blue,CanopySurface
1657,801156.00,9713660.00,0.0,36.05,18.03,4.40,4.40,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1658,801156.00,9713728.00,0.0,33.05,16.53,7.47,7.47,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1659,801157.00,9713825.00,0.0,31.26,15.63,4.77,4.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1660,801157.00,9713904.00,0.0,31.02,15.51,5.92,5.92,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1661,801160.00,9714054.00,0.0,37.32,18.66,4.07,4.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1662,801161.00,9713847.00,0.0,44.93,22.47,2.52,2.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1663,801162.00,9713785.00,0.0,31.80,15.90,7.07,7.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1664,801167.00,9713894.00,0.0,35.69,17.85,5.77,5.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1665,801167.00,9713966.00,0.0,31.62,15.81,3.64,3.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1666,801168.00,9714070.00,0.0,39.46,19.73,4.70,4.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1667,801169.00,9713698.00,0.0,30.86,15.43,3.86,3.86,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1668,801169.00,9713926.00,0.0,32.12,16.06,6.43,6.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1669,801170.00,9713762.00,0.0,31.78,15.89,6.54,6.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1670,801171.00,9713742.00,0.0,36.54,18.27,4.80,4.80,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1671,801176.00,9713686.00,0.0,32.89,16.44,9.62,9.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1672,801178.00,9713767.00,0.0,35.47,17.73,4.62,4.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1673,801179.00,9714019.00,0.0,31.58,15.79,5.56,5.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1674,801180.00,9714099.00,0.0,32.66,16.33,3.17,3.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1675,801183.00,9713713.00,0.0,36.71,18.35,3.43,3.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1676,801183.00,9713755.00,0.0,31.17,15.58,5.93,5.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1677,801185.00,9713824.00,0.0,32.35,16.18,4.04,4.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1678,801185.00,9713918.00,0.0,32.65,16.32,3.44,3.44,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1679,801186.00,9713899.00,0.0,50.88,25.44,2.09,2.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1680,801187.00,9713734.00,0.0,33.29,16.64,4.62,4.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1681,801192.00,9713951.00,0.0,36.90,18.45,4.30,4.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1682,801192.00,9714113.00,0.0,30.36,15.18,3.71,3.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1683,801196.00,9713857.00,0.0,31.59,15.79,4.79,4.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1684,801197.00,9713799.00,0.0,31.52,15.76,5.99,5.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1685,801197.00,9713819.00,0.0,31.72,15.86,6.14,6.14,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1686,801198.00,9713933.00,0.0,33.26,16.63,8.31,8.31,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1687,801199.00,9713870.00,0.0,32.55,16.27,3.54,3.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1688,801201.00,9714038.00,0.0,32.30,16.15,5.16,5.16,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1689,801205.00,9713841.00,0.0,37.37,18.69,6.10,6.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1690,801206.00,9714003.00,0.0,30.31,15.16,6.32,6.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1691,801208.00,9713897.00,0.0,31.70,15.85,8.82,8.82,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1692,801208.00,9713942.00,0.0,36.59,18.29,5.04,5.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1693,801208.00,9714060.00,0.0,32.95,16.48,5.83,5.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1694,801209.00,9713964.00,0.0,35.78,17.89,5.88,5.88,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1695,801211.00,9713955.00,0.0,35.64,17.82,4.83,4.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1696,801213.00,9713788.00,0.0,37.45,18.73,9.09,9.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1697,801213.00,9714124.00,0.0,31.35,15.67,5.67,5.67,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1698,801214.00,9713886.00,0.0,32.12,16.06,3.22,3.22,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1699,801217.00,9713906.00,0.0,32.11,16.05,4.12,4.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1700,801218.00,9713994.00,0.0,30.46,15.23,3.32,3.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1701,801218.00,9714011.00,0.0,30.65,15.33,5.25,5.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1702,801222.00,9713898.00,0.0,32.22,16.11,5.06,5.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1703,801224.00,9714146.00,0.0,33.33,16.67,2.32,2.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1704,801227.00,9713970.00,0.0,33.49,16.74,5.08,5.08,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1705,801228.00,9713799.00,0.0,30.79,15.39,6.39,6.39,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1706,801230.00,9713839.00,0.0,47.99,24.00,4.07,4.07,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1707,801230.00,9713910.00,0.0,35.27,17.64,5.85,5.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1708,801231.00,9713893.00,0.0,32.83,16.41,3.83,3.83,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1709,801232.00,9714038.00,0.0,36.73,18.37,4.04,4.04,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1710,801236.00,9714003.00,0.0,31.91,15.95,3.06,3.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1711,801236.00,9714139.00,0.0,35.75,17.88,7.76,7.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1712,801237.00,9713921.00,0.0,35.19,17.60,7.28,7.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1713,801238.00,9714047.00,0.0,35.17,17.59,6.38,6.38,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1714,801240.00,9713884.00,0.0,32.82,16.41,4.30,4.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1715,801245.00,9713894.00,0.0,33.28,16.64,5.24,5.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1716,801248.00,9713955.00,0.0,44.72,22.36,6.27,6.27,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1717,801250.00,9713907.00,0.0,33.23,16.62,4.64,4.64,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1718,801253.00,9713759.00,0.0,34.74,17.37,4.89,4.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1719,801253.00,9714023.00,0.0,37.25,18.63,6.52,6.52,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1720,801255.00,9713840.00,0.0,31.45,15.73,7.66,7.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1721,801258.00,9714036.00,0.0,33.90,16.95,4.70,4.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1722,801258.00,9714083.00,0.0,35.01,17.50,4.19,4.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1723,801259.00,9713780.00,0.0,30.06,15.03,4.46,4.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1724,801260.00,9714013.00,0.0,34.09,17.04,5.84,5.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1725,801263.00,9713921.00,0.0,33.50,16.75,6.13,6.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1726,801263.00,9714177.00,0.0,30.39,15.19,7.93,7.93,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1727,801265.00,9713894.00,0.0,32.03,16.02,4.58,4.58,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1728,801265.00,9714056.00,0.0,31.46,15.73,4.17,4.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1729,801268.00,9713793.00,0.0,33.07,16.53,6.68,6.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1730,801269.00,9714002.00,0.0,34.75,17.37,6.43,6.43,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1731,801272.00,9713777.00,0.0,34.16,17.08,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1732,801275.00,9713839.00,0.0,33.72,16.86,4.09,4.09,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1733,801275.00,9714034.00,0.0,30.89,15.44,6.28,6.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1734,801275.00,9714157.00,0.0,34.03,17.01,6.25,6.25,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1735,801277.00,9713858.00,0.0,36.46,18.23,4.71,4.71,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1736,801277.00,9714190.00,0.0,39.85,19.93,4.12,4.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1737,801280.00,9713978.00,0.0,32.06,16.03,5.45,5.45,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1738,801280.00,9714064.00,0.0,38.28,19.14,6.29,6.29,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1739,801281.00,9713797.00,0.0,34.75,17.38,5.35,5.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1740,801286.00,9713900.00,0.0,32.30,16.15,3.62,3.62,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1741,801288.00,9713834.00,0.0,33.82,16.91,8.85,8.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1742,801289.00,9714090.00,0.0,32.54,16.27,4.73,4.73,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1743,801292.00,9714115.00,0.0,31.05,15.53,2.13,2.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1744,801292.00,9714163.00,0.0,36.79,18.40,2.66,2.66,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1745,801293.00,9713937.00,0.0,33.06,16.53,5.10,5.10,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1746,801295.00,9714012.00,0.0,32.17,16.09,4.85,4.85,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1747,801295.00,9714070.00,0.0,41.89,20.94,7.18,7.18,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1748,801295.00,9714097.00,0.0,33.67,16.84,5.59,5.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1749,801296.00,9714175.00,0.0,31.57,15.78,5.63,5.63,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1750,801298.00,9713959.00,0.0,33.13,16.56,3.54,3.54,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1751,801298.00,9714044.00,0.0,38.40,19.20,4.48,4.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1752,801300.00,9714215.00,0.0,33.62,16.81,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1753,801302.00,9713815.00,0.0,34.40,17.20,4.42,4.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1754,801304.00,9713932.00,0.0,34.00,17.00,5.13,5.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1755,801304.00,9714183.00,0.0,31.40,15.70,4.49,4.49,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1756,801308.00,9713872.00,0.0,31.19,15.60,4.50,4.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1757,801308.00,9714071.00,0.0,43.93,21.96,5.89,5.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1758,801308.00,9714109.00,0.0,32.14,16.07,6.51,6.51,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1759,801314.00,9713842.00,0.0,37.80,18.90,5.68,5.68,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1760,801314.00,9714100.00,0.0,30.73,15.36,5.46,5.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1761,801315.00,9713883.00,0.0,32.22,16.11,3.59,3.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1762,801316.00,9713971.00,0.0,35.61,17.81,3.84,3.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1763,801317.00,9713997.00,0.0,33.37,16.68,6.84,6.84,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1764,801320.00,9713915.00,0.0,35.04,17.52,7.59,7.59,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1765,801328.00,9713955.00,0.0,31.76,15.88,5.23,5.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1766,801331.00,9714081.00,0.0,31.36,15.68,5.75,5.75,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1767,801333.00,9713936.00,0.0,30.79,15.40,5.12,5.12,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1768,801333.00,9714059.00,0.0,33.28,16.64,7.50,7.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1769,801336.00,9713969.00,0.0,30.45,15.23,3.06,3.06,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1770,801336.00,9714237.00,0.0,37.63,18.81,4.91,4.91,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1771,801337.00,9714102.00,0.0,32.10,16.05,5.23,5.23,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1772,801340.00,9714086.00,0.0,32.45,16.22,6.94,6.94,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1773,801341.00,9713918.00,0.0,32.97,16.49,6.98,6.98,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1774,801343.00,9714037.00,0.0,37.86,18.93,5.53,5.53,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1775,801343.00,9714264.00,0.0,35.19,17.60,3.36,3.36,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1776,801345.00,9713978.00,0.0,31.73,15.87,8.70,8.70,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1777,801347.00,9714183.00,0.0,36.75,18.37,3.30,3.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1778,801349.00,9713969.00,0.0,31.21,15.61,7.19,7.19,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1779,801349.00,9713993.00,0.0,34.95,17.47,8.78,8.78,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1780,801349.00,9714134.00,0.0,30.48,15.24,5.13,5.13,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1781,801352.00,9713935.00,0.0,34.88,17.44,7.44,7.44,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1782,801357.00,9714065.00,0.0,30.98,15.49,4.99,4.99,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1783,801358.00,9713873.00,0.0,34.36,17.18,5.50,5.50,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1784,801358.00,9713891.00,0.0,31.58,15.79,4.77,4.77,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1785,801360.00,9713957.00,0.0,33.70,16.85,7.46,7.46,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1786,801360.00,9714032.00,0.0,35.66,17.83,10.79,10.79,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1787,801360.00,9714202.00,0.0,33.71,16.85,2.72,2.72,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1788,801361.00,9714009.00,0.0,38.47,19.24,8.42,8.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1789,801361.00,9714235.00,0.0,30.38,15.19,5.55,5.55,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1790,801364.00,9713989.00,0.0,33.45,16.73,4.48,4.48,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1791,801364.00,9714098.00,0.0,34.03,17.02,4.76,4.76,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1792,801365.00,9713936.00,0.0,43.68,21.84,3.97,3.97,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1793,801365.00,9714296.00,0.0,31.29,15.65,3.17,3.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1794,801366.00,9714124.00,0.0,38.38,19.19,6.30,6.30,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1795,801366.00,9714259.00,0.0,33.71,16.85,5.28,5.28,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1796,801367.00,9714278.00,0.0,32.53,16.26,5.24,5.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1797,801368.00,9714013.00,0.0,38.58,19.29,4.24,4.24,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1798,801370.00,9714147.00,0.0,36.45,18.23,4.05,4.05,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1799,801372.00,9714069.00,0.0,34.12,17.06,6.15,6.15,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1800,801376.00,9714048.00,0.0,31.20,15.60,6.17,6.17,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1801,801376.00,9714136.00,0.0,34.07,17.04,2.56,2.56,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1802,801378.00,9713981.00,0.0,34.02,17.01,3.42,3.42,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1803,801379.00,9713901.00,0.0,32.55,16.27,5.89,5.89,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1804,801379.00,9714002.00,0.0,35.75,17.87,7.32,7.32,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
1805,801380.00,9714038.00,0.0,30.76,15.38,4.35,4.35,0.0,0,255,0,E:\Mestrado\Sintegra2019\emerg\result\tiles\NP_T-396chm_tile_0001_0001.dtm
